calculatedMeasurements_id,value,trait_id,standard_id,method_id,geno_id,filter_id,location_id,dataset_id
24908,475,85,46,46,203,9,76,23
24909,5.61150625285739,86,65,47,203,9,76,23
24910,5,83,96,13,203,9,76,23
24911,12,82,23,13,203,9,76,23
24912,750,84,46,46,203,9,76,23
24913,325,85,46,46,203,9,76,23
24914,4.14788405044277,86,65,47,203,9,76,23
24915,5,83,96,13,203,9,76,23
24916,12,82,23,13,203,9,76,23
24917,600,84,46,46,203,9,76,23
24918,375,85,46,46,203,9,76,23
24919,4.41786466911065,86,65,47,203,9,76,23
24920,6,83,96,13,203,9,76,23
24921,12,82,23,13,203,9,76,23
24922,650,84,46,46,203,9,76,23
24923,425,85,46,46,203,9,76,23
24924,6.14737687475878,86,65,47,203,9,76,23
24925,6,83,96,13,203,9,76,23
24926,12,82,23,13,203,9,76,23
24927,750,84,46,46,203,9,76,23
24928,325,85,46,46,203,9,76,23
24929,4.14788405044277,86,65,47,203,9,76,23
24930,6,83,96,13,203,9,76,23
24931,12,82,23,13,203,9,76,23
24932,750,84,46,46,203,9,76,23
24933,400,85,46,46,203,9,76,23
24934,6.28318530717959,86,65,47,203,9,76,23
24935,6,83,96,13,203,9,76,23
24936,12,82,23,13,203,9,76,23
24937,575,84,46,46,203,9,76,23
24938,400,85,46,46,203,9,76,23
24939,4.81710873550435,86,65,47,203,9,76,23
24940,6,83,96,13,203,9,76,23
24941,12,82,23,13,203,9,76,23
24942,650,84,46,46,203,9,76,23
24943,400,85,46,46,203,9,76,23
24944,5.44542726622231,86,65,47,203,9,76,23
24945,5,83,96,13,203,9,76,23
24946,12,82,23,13,203,9,76,23
24947,725,84,46,46,203,9,76,23
24948,400,85,46,46,203,9,76,23
24949,6.07374579694027,86,65,47,203,9,76,23
24950,5,83,96,13,203,9,76,23
24951,12,82,23,13,203,9,76,23
24952,675,84,46,46,203,9,76,23
24953,425,85,46,46,203,9,76,23
24954,6.38381444686488,86,65,47,203,9,76,23
24955,5,83,96,13,203,9,76,23
24956,12,82,23,13,203,9,76,23
24957,575,84,46,46,203,9,76,23
24958,450,85,46,46,203,9,76,23
24959,6.09665324337269,86,65,47,203,9,76,23
24960,5,83,96,13,203,9,76,23
24961,12,82,23,13,203,9,76,23
24962,625,84,46,46,203,9,76,23
24963,425,85,46,46,203,9,76,23
24964,5.91093930265267,86,65,47,203,9,76,23
24965,5,83,96,13,203,9,76,23
24966,12,82,23,13,203,9,76,23
24967,725,84,46,46,203,9,76,23
24968,575,85,46,46,203,9,76,23
24969,12.5508262757086,86,65,47,203,9,76,23
24970,9,83,96,13,203,9,76,23
24971,13,82,23,13,203,9,76,23
24972,650,84,46,46,203,9,76,23
24973,475,85,46,46,203,9,76,23
24974,7.6789032933838,86,65,47,203,9,76,23
24975,9,83,96,13,203,9,76,23
24976,13,82,23,13,203,9,76,23
24977,500,84,46,46,203,9,76,23
24978,400,85,46,46,203,9,76,23
24979,4.18879020478639,86,65,47,203,9,76,23
24980,9,83,96,13,203,9,76,23
24981,13,82,23,13,203,9,76,23
24982,625,84,46,46,203,9,76,23
24983,375,85,46,46,203,9,76,23
24984,4.60194236365692,86,65,47,203,9,76,23
24985,9,83,96,13,203,9,76,23
24986,13,82,23,13,203,9,76,23
24987,825,84,46,46,203,9,76,23
24988,375,85,46,46,203,9,76,23
24989,6.07456392002714,86,65,47,203,9,76,23
24990,9,83,96,13,203,9,76,23
24991,13,82,23,13,203,9,76,23
24992,700,84,46,46,203,9,76,23
24993,350,85,46,46,203,9,76,23
24994,4.48985950075541,86,65,47,203,9,76,23
24995,10,83,96,13,203,9,76,23
24996,13,82,23,13,203,9,76,23
24997,725,84,46,46,203,9,76,23
24998,400,85,46,46,203,9,76,23
24999,6.07374579694027,86,65,47,203,9,76,23
25000,10,83,96,13,203,9,76,23
25001,13,82,23,13,203,9,76,23
25002,625,84,46,46,203,9,76,23
25003,475,85,46,46,203,9,76,23
25004,7.38356085902289,86,65,47,203,9,76,23
25005,10,83,96,13,203,9,76,23
25006,13,82,23,13,203,9,76,23
25007,600,84,46,46,203,9,76,23
25008,350,85,46,46,203,9,76,23
25009,3.8484510006475,86,65,47,203,9,76,23
25010,10,83,96,13,203,9,76,23
25011,13,82,23,13,203,9,76,23
25012,600,84,46,46,203,9,76,23
25013,475,85,46,46,203,9,76,23
25014,7.08821842466197,86,65,47,203,9,76,23
25015,10,83,96,13,203,9,76,23
25016,13,82,23,13,203,9,76,23
25017,700,84,46,46,203,9,76,23
25018,425,85,46,46,203,9,76,23
25019,6.62025201897099,86,65,47,203,9,76,23
25020,8,83,96,13,203,9,76,23
25021,13,82,23,13,203,9,76,23
25022,625,84,46,46,203,9,76,23
25023,425,85,46,46,203,9,76,23
25024,5.91093930265267,86,65,47,203,9,76,23
25025,8,83,96,13,203,9,76,23
25026,13,82,23,13,203,9,76,23
25027,825,84,46,46,203,9,76,23
25028,450,85,46,46,203,9,76,23
25029,8.74737204483908,86,65,47,203,9,76,23
25030,8,83,96,13,203,9,76,23
25031,13,82,23,13,203,9,76,23
25032,575,84,46,46,203,9,76,23
25033,400,85,46,46,203,9,76,23
25034,4.81710873550435,86,65,47,203,9,76,23
25035,8,83,96,13,203,9,76,23
25036,13,82,23,13,203,9,76,23
25037,725,84,46,46,203,9,76,23
25038,475,85,46,46,203,9,76,23
25039,8.56493059646655,86,65,47,203,9,76,23
25040,8,83,96,13,203,9,76,23
25041,13,82,23,13,203,9,76,23
25042,775,84,46,46,203,9,76,23
25043,325,85,46,46,203,9,76,23
25044,4.2861468521242,86,65,47,203,9,76,23
25045,7,83,96,13,203,9,76,23
25046,13,82,23,13,203,9,76,23
25047,725,84,46,46,203,9,76,23
25048,425,85,46,46,203,9,76,23
25049,6.8566895910771,86,65,47,203,9,76,23
25050,7,83,96,13,203,9,76,23
25051,13,82,23,13,203,9,76,23
25052,650,84,46,46,203,9,76,23
25053,375,85,46,46,203,9,76,23
25054,4.7860200582032,86,65,47,203,9,76,23
25055,7,83,96,13,203,9,76,23
25056,13,82,23,13,203,9,76,23
25057,800,84,46,46,203,9,76,23
25058,325,85,46,46,203,9,76,23
25059,4.42440965380563,86,65,47,203,9,76,23
25060,7,83,96,13,203,9,76,23
25061,13,82,23,13,203,9,76,23
25062,750,84,46,46,203,9,76,23
25063,350,85,46,46,203,9,76,23
25064,4.81056375080937,86,65,47,203,9,76,23
25065,7,83,96,13,203,9,76,23
25066,13,82,23,13,203,9,76,23
25067,625,84,46,46,203,9,76,23
25068,425,85,46,46,203,9,76,23
25069,5.91093930265267,86,65,47,203,9,76,23
25070,12,83,96,13,203,9,76,23
25071,13,82,23,13,203,9,76,23
25072,500,84,46,46,203,9,76,23
25073,375,85,46,46,203,9,76,23
25074,3.68155389092554,86,65,47,203,9,76,23
25075,12,83,96,13,203,9,76,23
25076,13,82,23,13,203,9,76,23
25077,700,84,46,46,203,9,76,23
25078,450,85,46,46,203,9,76,23
25079,7.42201264410589,86,65,47,203,9,76,23
25080,12,83,96,13,203,9,76,23
25081,13,82,23,13,203,9,76,23
25082,675,84,46,46,203,9,76,23
25083,375,85,46,46,203,9,76,23
25084,4.97009775274948,86,65,47,203,9,76,23
25085,12,83,96,13,203,9,76,23
25086,13,82,23,13,203,9,76,23
25087,650,84,46,46,203,9,76,23
25088,475,85,46,46,203,9,76,23
25089,7.6789032933838,86,65,47,203,9,76,23
25090,12,83,96,13,203,9,76,23
25091,13,82,23,13,203,9,76,23
25092,600,84,46,46,203,9,76,23
25093,350,85,46,46,203,9,76,23
25094,3.8484510006475,86,65,47,203,9,76,23
25095,13,83,96,13,203,9,76,23
25096,15,82,23,13,203,9,76,23
25097,575,84,46,46,203,9,76,23
25098,350,85,46,46,203,9,76,23
25099,3.68809887562052,86,65,47,203,9,76,23
25100,13,83,96,13,203,9,76,23
25101,15,82,23,13,203,9,76,23
25102,525,84,46,46,203,9,76,23
25103,450,85,46,46,203,9,76,23
25104,5.56650948307941,86,65,47,203,9,76,23
25105,13,83,96,13,203,9,76,23
25106,15,82,23,13,203,9,76,23
25107,575,84,46,46,203,9,76,23
25108,525,85,46,46,203,9,76,23
25109,8.29822247014616,86,65,47,203,9,76,23
25110,13,83,96,13,203,9,76,23
25111,15,82,23,13,203,9,76,23
25112,550,84,46,46,203,9,76,23
25113,425,85,46,46,203,9,76,23
25114,5.20162658633435,86,65,47,203,9,76,23
25115,13,83,96,13,203,9,76,23
25116,15,82,23,13,203,9,76,23
25117,700,84,46,46,203,9,76,23
25118,325,85,46,46,203,9,76,23
25119,3.87135844707992,86,65,47,203,9,76,23
25120,13,83,96,13,203,9,76,23
25121,15,82,23,13,203,9,76,23
25122,600,84,46,46,203,9,76,23
25123,300,85,46,46,203,9,76,23
25124,2.82743338823081,86,65,47,203,9,76,23
25125,13,83,96,13,203,9,76,23
25126,15,82,23,13,203,9,76,23
25127,625,84,46,46,203,9,76,23
25128,275,85,46,46,203,9,76,23
25129,2.47482233778883,86,65,47,203,9,76,23
25130,13,83,96,13,203,9,76,23
25131,15,82,23,13,203,9,76,23
25132,725,84,46,46,203,9,76,23
25133,375,85,46,46,203,9,76,23
25134,5.33825314184203,86,65,47,203,9,76,23
25135,13,83,96,13,203,9,76,23
25136,15,82,23,13,203,9,76,23
25137,750,84,46,46,203,9,76,23
25138,300,85,46,46,203,9,76,23
25139,3.53429173528852,86,65,47,203,9,76,23
25140,13,83,96,13,203,9,76,23
25141,15,82,23,13,203,9,76,23
25142,575,84,46,46,203,9,76,23
25143,425,85,46,46,203,9,76,23
25144,5.43806415844046,86,65,47,203,9,76,23
25145,5,83,96,13,203,9,76,23
25146,15,82,23,13,203,9,76,23
25147,700,84,46,46,203,9,76,23
25148,450,85,46,46,203,9,76,23
25149,7.42201264410589,86,65,47,203,9,76,23
25150,5,83,96,13,203,9,76,23
25151,15,82,23,13,203,9,76,23
25152,475,84,46,46,203,9,76,23
25153,575,85,46,46,203,9,76,23
25154,8.22295514615391,86,65,47,203,9,76,23
25155,5,83,96,13,203,9,76,23
25156,15,82,23,13,203,9,76,23
25157,525,84,46,46,203,9,76,23
25158,350,85,46,46,203,9,76,23
25159,3.36739462556656,86,65,47,203,9,76,23
25160,5,83,96,13,203,9,76,23
25161,15,82,23,13,203,9,76,23
25162,725,84,46,46,203,9,76,23
25163,475,85,46,46,203,9,76,23
25164,8.56493059646655,86,65,47,203,9,76,23
25165,5,83,96,13,203,9,76,23
25166,15,82,23,13,203,9,76,23
25167,700,84,46,46,203,9,76,23
25168,400,85,46,46,203,9,76,23
25169,5.86430628670095,86,65,47,203,9,76,23
25170,7,83,96,13,203,9,76,23
25171,15,82,23,13,203,9,76,23
25172,625,84,46,46,203,9,76,23
25173,600,85,46,46,203,9,76,23
25174,11.7809724509617,86,65,47,203,9,76,23
25175,7,83,96,13,203,9,76,23
25176,15,82,23,13,203,9,76,23
25177,625,84,46,46,203,9,76,23
25178,425,85,46,46,203,9,76,23
25179,5.91093930265267,86,65,47,203,9,76,23
25180,7,83,96,13,203,9,76,23
25181,15,82,23,13,203,9,76,23
25182,400,84,46,46,203,9,76,23
25183,375,85,46,46,203,9,76,23
25184,2.94524311274043,86,65,47,203,9,76,23
25185,7,83,96,13,203,9,76,23
25186,15,82,23,13,203,9,76,23
25187,450,84,46,46,203,9,76,23
25188,425,85,46,46,203,9,76,23
25189,4.25587629790992,86,65,47,203,9,76,23
25190,7,83,96,13,203,9,76,23
25191,15,82,23,13,203,9,76,23
25192,575,84,46,46,203,9,76,23
25193,375,85,46,46,203,9,76,23
25194,4.23378697456437,86,65,47,203,9,76,23
25195,14,83,96,13,203,9,76,23
25196,15,82,23,13,203,9,76,23
25197,575,84,46,46,203,9,76,23
25198,425,85,46,46,203,9,76,23
25199,5.43806415844046,86,65,47,203,9,76,23
25200,14,83,96,13,203,9,76,23
25201,15,82,23,13,203,9,76,23
25202,625,84,46,46,203,9,76,23
25203,375,85,46,46,203,9,76,23
25204,4.60194236365692,86,65,47,203,9,76,23
25205,14,83,96,13,203,9,76,23
25206,15,82,23,13,203,9,76,23
25207,475,84,46,46,203,9,76,23
25208,425,85,46,46,203,9,76,23
25209,4.49231387001603,86,65,47,203,9,76,23
25210,14,83,96,13,203,9,76,23
25211,15,82,23,13,203,9,76,23
25212,600,84,46,46,203,9,76,23
25213,300,85,46,46,203,9,76,23
25214,2.82743338823081,86,65,47,203,9,76,23
25215,14,83,96,13,203,9,76,23
25216,15,82,23,13,203,9,76,23
25217,600,84,46,46,203,9,76,23
25218,425,85,46,46,203,9,76,23
25219,5.67450173054656,86,65,47,203,9,76,23
25220,11,83,96,13,203,9,76,23
25221,15,82,23,13,203,9,76,23
25222,525,84,46,46,203,9,76,23
25223,325,85,46,46,203,9,76,23
25224,2.90351883530994,86,65,47,203,9,76,23
25225,11,83,96,13,203,9,76,23
25226,15,82,23,13,203,9,76,23
25227,525,84,46,46,203,9,76,23
25228,425,85,46,46,203,9,76,23
25229,4.96518901422824,86,65,47,203,9,76,23
25230,11,83,96,13,203,9,76,23
25231,15,82,23,13,203,9,76,23
25232,550,84,46,46,203,9,76,23
25233,425,85,46,46,203,9,76,23
25234,5.20162658633435,86,65,47,203,9,76,23
25235,11,83,96,13,203,9,76,23
25236,15,82,23,13,203,9,76,23
25237,700,84,46,46,203,9,76,23
25238,350,85,46,46,203,9,76,23
25239,4.48985950075541,86,65,47,203,9,76,23
25240,11,83,96,13,203,9,76,23
25241,15,82,23,13,203,9,76,23
25242,650,84,46,46,203,9,76,23
25243,375,85,46,46,203,9,76,23
25244,4.7860200582032,86,65,47,203,9,76,23
25245,14,83,96,13,203,9,76,23
25246,15,82,23,13,203,9,76,23
25247,475,84,46,46,203,9,76,23
25248,425,85,46,46,203,9,76,23
25249,4.49231387001603,86,65,47,203,9,76,23
25250,14,83,96,13,203,9,76,23
25251,15,82,23,13,203,9,76,23
25252,500,84,46,46,203,9,76,23
25253,475,85,46,46,203,9,76,23
25254,5.90684868721831,86,65,47,203,9,76,23
25255,14,83,96,13,203,9,76,23
25256,15,82,23,13,203,9,76,23
25257,475,84,46,46,203,9,76,23
25258,425,85,46,46,203,9,76,23
25259,4.49231387001603,86,65,47,203,9,76,23
25260,14,83,96,13,203,9,76,23
25261,15,82,23,13,203,9,76,23
25262,550,84,46,46,203,9,76,23
25263,375,85,46,46,203,9,76,23
25264,4.04970928001809,86,65,47,203,9,76,23
25265,14,83,96,13,203,9,76,23
25266,15,82,23,13,203,9,76,23
25267,650,84,46,46,203,9,76,23
25268,325,85,46,46,203,9,76,23
25269,3.59483284371707,86,65,47,203,9,76,23
25270,14,83,96,13,203,9,76,23
25271,15,82,23,13,203,9,76,23
25272,550,84,46,46,203,9,76,23
25273,325,85,46,46,203,9,76,23
25274,3.04178163699137,86,65,47,203,9,76,23
25275,14,83,96,13,203,9,76,23
25276,15,82,23,13,203,9,76,23
25277,600,84,46,46,203,9,76,23
25278,375,85,46,46,203,9,76,23
25279,4.41786466911065,86,65,47,203,9,76,23
25280,14,83,96,13,203,9,76,23
25281,15,82,23,13,203,9,76,23
25282,825,84,46,46,203,9,76,23
25283,375,85,46,46,203,9,76,23
25284,6.07456392002714,86,65,47,203,9,76,23
25285,14,83,96,13,203,9,76,23
25286,15,82,23,13,203,9,76,23
25287,575,84,46,46,203,9,76,23
25288,425,85,46,46,203,9,76,23
25289,5.43806415844046,86,65,47,203,9,76,23
25290,14,83,96,13,203,9,76,23
25291,15,82,23,13,203,9,76,23
25292,450,84,46,46,203,9,76,23
25293,425,85,46,46,203,9,76,23
25294,4.25587629790992,86,65,47,203,9,76,23
25295,7,83,96,13,203,9,76,23
25296,15,82,23,13,203,9,76,23
25297,500,84,46,46,203,9,76,23
25298,375,85,46,46,203,9,76,23
25299,3.68155389092554,86,65,47,203,9,76,23
25300,7,83,96,13,203,9,76,23
25301,15,82,23,13,203,9,76,23
25302,525,84,46,46,203,9,76,23
25303,425,85,46,46,203,9,76,23
25304,4.96518901422824,86,65,47,203,9,76,23
25305,7,83,96,13,203,9,76,23
25306,15,82,23,13,203,9,76,23
25307,575,84,46,46,203,9,76,23
25308,475,85,46,46,203,9,76,23
25309,6.79287599030105,86,65,47,203,9,76,23
25310,7,83,96,13,203,9,76,23
25311,15,82,23,13,203,9,76,23
25312,600,84,46,46,203,9,76,23
25313,375,85,46,46,203,9,76,23
25314,4.41786466911065,86,65,47,203,9,76,23
25315,7,83,96,13,203,9,76,23
25316,15,82,23,13,203,9,76,23
25317,625,84,46,46,203,9,76,23
25318,450,85,46,46,203,9,76,23
25319,6.62679700366597,86,65,47,203,9,76,23
25320,10,83,96,13,203,9,76,23
25321,15,82,23,13,203,9,76,23
25322,650,84,46,46,203,9,76,23
25323,500,85,46,46,203,9,76,23
25324,8.50848010347235,86,65,47,203,9,76,23
25325,10,83,96,13,203,9,76,23
25326,15,82,23,13,203,9,76,23
25327,625,84,46,46,203,9,76,23
25328,375,85,46,46,203,9,76,23
25329,4.60194236365692,86,65,47,203,9,76,23
25330,10,83,96,13,203,9,76,23
25331,15,82,23,13,203,9,76,23
25332,600,84,46,46,203,9,76,23
25333,375,85,46,46,203,9,76,23
25334,4.41786466911065,86,65,47,203,9,76,23
25335,10,83,96,13,203,9,76,23
25336,15,82,23,13,203,9,76,23
25337,450,84,46,46,203,9,76,23
25338,450,85,46,46,203,9,76,23
25339,4.7712938426395,86,65,47,203,9,76,23
25340,10,83,96,13,203,9,76,23
25341,15,82,23,13,203,9,76,23
25342,5.75,87,98,37,129,9,76,23
25343,11,88,97,13,129,9,76,23
25344,5.8825,87,98,37,129,9,76,23
25345,6,88,97,13,129,9,76,23
25346,4.59375,87,98,37,129,9,76,23
25347,6,88,97,13,129,9,76,23
25348,6.06625,87,98,37,129,9,76,23
25349,9,88,97,13,129,9,76,23
25350,4.62875,87,98,37,129,9,76,23
25351,8,88,97,13,129,9,76,23
25352,4.095,87,98,37,129,9,76,23
25353,11,88,97,13,129,9,76,23
25354,7.625,87,98,37,129,9,76,23
25355,9,88,97,13,129,9,76,23
25356,5.5625,87,98,37,129,9,76,23
25357,11,88,97,13,129,9,76,23
25358,6.9575,87,98,37,129,9,76,23
25359,7,88,97,13,129,9,76,23
25360,0.275,87,98,37,129,9,76,23
25361,6,88,97,13,129,9,76,23
25362,0.37375,87,98,37,129,9,76,23
25363,4,88,97,13,129,9,76,23
25364,0.20125,87,98,37,129,9,76,23
25365,3,88,97,13,129,9,76,23
25366,5.61,87,98,37,129,9,76,23
25367,7,88,97,13,129,9,76,23
25368,6.0775,87,98,37,129,9,76,23
25369,6,88,97,13,129,9,76,23
25370,3.85,87,98,37,129,9,76,23
25371,11,88,97,13,129,9,76,23
25372,10.35,87,98,37,129,9,76,23
25373,9,88,97,13,129,9,76,23
25374,6.15625,87,98,37,129,9,76,23
25375,9,88,97,13,129,9,76,23
25376,10.25,87,98,37,129,9,76,23
25377,12,88,97,13,129,9,76,23
25378,5.7,87,98,37,129,9,76,23
25379,7,88,97,13,129,9,76,23
25380,3.135,87,98,37,129,9,76,23
25381,6,88,97,13,129,9,76,23
25382,3.12,87,98,37,129,9,76,23
25383,9,88,97,13,129,9,76,23
25384,6.98625,87,98,37,129,9,76,23
25385,10,88,97,13,129,9,76,23
25386,2.8175,87,98,37,129,9,76,23
25387,9,88,97,13,129,9,76,23
25388,5.95125,87,98,37,129,9,76,23
25389,7,88,97,13,129,9,76,23
25390,10.29,87,98,37,129,9,76,23
25391,7,88,97,13,129,9,76,23
25392,10.5,87,98,37,129,9,76,23
25393,11,88,97,13,129,9,76,23
25394,8.71875,87,98,37,129,9,76,23
25395,9,88,97,13,129,9,76,23
25396,8.14,87,98,37,129,9,76,23
25397,6,88,97,13,129,9,76,23
25398,12.56375,87,98,37,129,9,76,23
25399,11,88,97,13,129,9,76,23
25400,11.6725,87,98,37,129,9,76,23
25401,13,88,97,13,129,9,76,23
25402,8.4375,87,98,37,129,9,76,23
25403,10,88,97,13,129,9,76,23
25404,10.725,87,98,37,129,9,76,23
25405,13,88,97,13,129,9,76,23
25406,9.34875,87,98,37,129,9,76,23
25407,12,88,97,13,129,9,76,23
25408,10.74,87,98,37,129,9,76,23
25409,11,88,97,13,129,9,76,23
25410,6.69,87,98,37,129,9,76,23
25411,4,88,97,13,129,9,76,23
25412,4.5175,87,98,37,129,9,76,23
25413,6,88,97,13,129,9,76,23
25414,8.25,87,98,37,129,9,76,23
25415,8,88,97,13,129,9,76,23
25416,5.5775,87,98,37,129,9,76,23
25417,10,88,97,13,129,9,76,23
25418,7.9925,87,98,37,129,9,76,23
25419,10,88,97,13,129,9,76,23
25420,8.155,87,98,37,129,9,76,23
25421,10,88,97,13,129,9,76,23
25422,7.8375,87,98,37,198,9,76,23
25423,5,88,97,13,198,9,76,23
25424,7.2875,87,98,37,198,9,76,23
25425,7,88,97,13,198,9,76,23
25426,9.57375,87,98,37,198,9,76,23
25427,5,88,97,13,198,9,76,23
25428,10.855,87,98,37,198,9,76,23
25429,4,88,97,13,198,9,76,23
25430,8.4525,87,98,37,198,9,76,23
25431,6,88,97,13,198,9,76,23
25432,7.48,87,98,37,198,9,76,23
25433,7,88,97,13,198,9,76,23
25434,9.91875,87,98,37,198,9,76,23
25435,7,88,97,13,198,9,76,23
25436,6.555,87,98,37,198,9,76,23
25437,8,88,97,13,198,9,76,23
25438,7.15875,87,98,37,198,9,76,23
25439,6,88,97,13,198,9,76,23
25440,5.9325,87,98,37,198,9,76,23
25441,5,88,97,13,198,9,76,23
25442,7.82,87,98,37,198,9,76,23
25443,9,88,97,13,198,9,76,23
25444,9.87,87,98,37,198,9,76,23
25445,6,88,97,13,198,9,76,23
25446,10.09125,87,98,37,198,9,76,23
25447,4,88,97,13,198,9,76,23
25448,11.73,87,98,37,198,9,76,23
25449,8,88,97,13,198,9,76,23
25450,8.4425,87,98,37,198,9,76,23
25451,6,88,97,13,198,9,76,23
25452,9.5425,87,98,37,198,9,76,23
25453,7,88,97,13,198,9,76,23
25454,7.2875,87,98,37,198,9,76,23
25455,4,88,97,13,198,9,76,23
25456,7.315,87,98,37,198,9,76,23
25457,9,88,97,13,198,9,76,23
25458,8.415,87,98,37,198,9,76,23
25459,5,88,97,13,198,9,76,23
25460,10.3125,87,98,37,198,9,76,23
25461,5,88,97,13,198,9,76,23
25462,11.82,87,98,37,198,9,76,23
25463,9,88,97,13,198,9,76,23
25464,6.98625,87,98,37,198,9,76,23
25465,5,88,97,13,198,9,76,23
25466,8.19375,87,98,37,198,9,76,23
25467,6,88,97,13,198,9,76,23
25468,7.84875,87,98,37,198,9,76,23
25469,9,88,97,13,198,9,76,23
25470,13.1675,87,98,37,198,9,76,23
25471,8,88,97,13,198,9,76,23
25472,9.7175,87,98,37,198,9,76,23
25473,8,88,97,13,198,9,76,23
25474,11.96875,87,98,37,198,9,76,23
25475,8,88,97,13,198,9,76,23
25476,8.42375,87,98,37,198,9,76,23
25477,9,88,97,13,198,9,76,23
25478,9.65625,87,98,37,198,9,76,23
25479,8,88,97,13,198,9,76,23
25480,9.6525,87,98,37,198,9,76,23
25481,11,88,97,13,198,9,76,23
25482,8.4525,87,98,37,198,9,76,23
25483,8,88,97,13,198,9,76,23
25484,9.66,87,98,37,198,9,76,23
25485,11,88,97,13,198,9,76,23
25486,9.45875,87,98,37,198,9,76,23
25487,11,88,97,13,198,9,76,23
25488,11.275,87,98,37,198,9,76,23
25489,8,88,97,13,198,9,76,23
25490,9.91875,87,98,37,198,9,76,23
25491,13,88,97,13,198,9,76,23
25492,13.02,87,98,37,198,9,76,23
25493,11,88,97,13,198,9,76,23
25494,11.9375,87,98,37,198,9,76,23
25495,12,88,97,13,198,9,76,23
25496,10.09125,87,98,37,198,9,76,23
25497,10,88,97,13,198,9,76,23
25498,10.615,87,98,37,198,9,76,23
25499,13,88,97,13,198,9,76,23
25500,5.885,87,98,37,198,9,76,23
25501,10,88,97,13,198,9,76,23
25502,5.72,87,98,37,191,9,76,23
25503,8,88,97,13,191,9,76,23
25504,5.34,87,98,37,191,9,76,23
25505,6,88,97,13,191,9,76,23
25506,6.7275,87,98,37,191,9,76,23
25507,10,88,97,13,191,9,76,23
25508,6.7275,87,98,37,191,9,76,23
25509,8,88,97,13,191,9,76,23
25510,3.21875,87,98,37,191,9,76,23
25511,6,88,97,13,191,9,76,23
25512,5.64,87,98,37,191,9,76,23
25513,13,88,97,13,191,9,76,23
25514,8.375,87,98,37,191,9,76,23
25515,10,88,97,13,191,9,76,23
25516,5.43375,87,98,37,191,9,76,23
25517,10,88,97,13,191,9,76,23
25518,2.82,87,98,37,191,9,76,23
25519,6,88,97,13,191,9,76,23
25520,5.125,87,98,37,191,9,76,23
25521,8,88,97,13,191,9,76,23
25522,2.25,87,98,37,191,9,76,23
25523,8,88,97,13,191,9,76,23
25524,4.9075,87,98,37,191,9,76,23
25525,8,88,97,13,191,9,76,23
25526,4.305,87,98,37,191,9,76,23
25527,10,88,97,13,191,9,76,23
25528,7.10125,87,98,37,191,9,76,23
25529,9,88,97,13,191,9,76,23
25530,3.27,87,98,37,191,9,76,23
25531,11,88,97,13,191,9,76,23
25532,4.2,87,98,37,191,9,76,23
25533,3,88,97,13,191,9,76,23
25534,5.59375,87,98,37,191,9,76,23
25535,6,88,97,13,191,9,76,23
25536,5.61875,87,98,37,191,9,76,23
25537,13,88,97,13,191,9,76,23
25538,5.03125,87,98,37,191,9,76,23
25539,13,88,97,13,191,9,76,23
25540,4.47,87,98,37,191,9,76,23
25541,13,88,97,13,191,9,76,23
25542,4.5,87,98,37,191,9,76,23
25543,3,88,97,13,191,9,76,23
25544,7.13,87,98,37,191,9,76,23
25545,5,88,97,13,191,9,76,23
25546,5.76,87,98,37,191,9,76,23
25547,9,88,97,13,191,9,76,23
25548,7.23,87,98,37,191,9,76,23
25549,12,88,97,13,191,9,76,23
25550,6.5,87,98,37,191,9,76,23
25551,9,88,97,13,191,9,76,23
25552,5.865,87,98,37,191,9,76,23
25553,10,88,97,13,191,9,76,23
25554,6.18,87,98,37,191,9,76,23
25555,13,88,97,13,191,9,76,23
25556,5.6925,87,98,37,191,9,76,23
25557,8,88,97,13,191,9,76,23
25558,7.83,87,98,37,191,9,76,23
25559,12,88,97,13,191,9,76,23
25560,5.5775,87,98,37,191,9,76,23
25561,5,88,97,13,191,9,76,23
25562,5.77875,87,98,37,191,9,76,23
25563,9,88,97,13,191,9,76,23
25564,6.4625,87,98,37,191,9,76,23
25565,13,88,97,13,191,9,76,23
25566,5.95125,87,98,37,191,9,76,23
25567,5,88,97,13,191,9,76,23
25568,5.6925,87,98,37,191,9,76,23
25569,10,88,97,13,191,9,76,23
25570,6.0775,87,98,37,191,9,76,23
25571,9,88,97,13,191,9,76,23
25572,7.56125,87,98,37,191,9,76,23
25573,6,88,97,13,191,9,76,23
25574,7.81,87,98,37,191,9,76,23
25575,8,88,97,13,191,9,76,23
25576,6.66,87,98,37,191,9,76,23
25577,12,88,97,13,191,9,76,23
25578,5.8825,87,98,37,191,9,76,23
25579,7,88,97,13,191,9,76,23
25580,6.11,87,98,37,191,9,76,23
25581,10,88,97,13,191,9,76,23
25582,14.235,87,98,37,126,9,76,23
25583,8,88,97,13,126,9,76,23
25584,18.79875,87,98,37,126,9,76,23
25585,8,88,97,13,126,9,76,23
25586,12.72,87,98,37,126,9,76,23
25587,6,88,97,13,126,9,76,23
25588,11.5375,87,98,37,126,9,76,23
25589,8,88,97,13,126,9,76,23
25590,11.845,87,98,37,126,9,76,23
25591,7,88,97,13,126,9,76,23
25592,7.59,87,98,37,126,9,76,23
25593,7,88,97,13,126,9,76,23
25594,9.1875,87,98,37,126,9,76,23
25595,11,88,97,13,126,9,76,23
25596,9.875,87,98,37,126,9,76,23
